"","secid","date","symbol","symbol_flag","exdate","last_date","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","optionid","cfadj","ss_flag","root","suffix","ticker","index_flag","issuer","div_convention","exercise_style","am_set_flag"
"545518",108105,20050915,"SPB.FT",0,20060617,20050908,"C",1600000,0,0.5,0,63,23785632,1,0,"SPB","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545519",108105,20050915,"SPB.LT",0,20051217,20050809,"C",1600000,0,0.5,0,170,23956762,1,0,"SPB","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545520",108105,20050915,"SPB.RT",0,20060617,20050830,"P",1600000,340.9,342.9,0,683,23785633,1,0,"SPB","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545521",108105,20050915,"SPB.XT",0,20051217,20050902,"P",1600000,361.5,363.5,0,705,23956761,1,0,"SPB","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545522",108105,20050915,"SPL.FA",0,20070616,NA,"C",700000,538.3,541.3,0,0,26643070,1,0,"SPL","FA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545523",108105,20050915,"SPL.FJ",0,20070616,NA,"C",850000,406.1,409.1,0,0,26643074,1,0,"SPL","FJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545524",108105,20050915,"SPL.FK",0,20070616,NA,"C",750000,493.7,496.7,0,0,26643072,1,0,"SPL","FK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545525",108105,20050915,"SPL.FL",0,20070616,20050830,"C",800000,449.5,452.5,0,601,26643073,1,0,"SPL","FL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545526",108105,20050915,"SPL.FT",0,20070616,20050826,"C",900000,363.4,366.4,0,1,26643076,1,0,"SPL","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545527",108105,20050915,"SPL.FW",0,20070616,20050804,"C",950000,321.7,324.7,0,2,26643077,1,0,"SPL","FW","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545528",108105,20050915,"SPL.LA",0,20061216,20050719,"C",700000,533.6,536.6,0,1452,23947991,1,0,"SPL","LA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545529",108105,20050915,"SPL.LB",0,20061216,NA,"C",600000,627.2,630.2,0,0,27567952,1,0,"SPL","LB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545530",108105,20050915,"SPL.LJ",0,20061216,20050624,"C",850000,395.9,398.9,0,11,23947990,1,0,"SPL","LJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545531",108105,20050915,"SPL.LK",0,20061216,NA,"C",750000,487.2,490.2,0,0,23947987,1,0,"SPL","LK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545532",108105,20050915,"SPL.LL",0,20061216,20050708,"C",800000,441.3,444.3,0,1251,23947984,1,0,"SPL","LL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545533",108105,20050915,"SPL.LS",0,20061216,20050526,"C",995000,268.9,271.9,0,150,23947993,1,0,"SPL","LS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545534",108105,20050915,"SPL.LT",0,20061216,20050429,"C",900000,351.2,354.2,0,113,23947992,1,0,"SPL","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545535",108105,20050915,"SPL.LW",0,20061216,NA,"C",950000,307.4,310.4,0,0,23947986,1,0,"SPL","LW","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545536",108105,20050915,"SPL.RA",0,20070616,20050829,"P",700000,3.6,4.6,0,5083,26643071,1,0,"SPL","RA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545537",108105,20050915,"SPL.RJ",0,20070616,20050915,"P",850000,10.1,12.1,5,525,26643066,1,0,"SPL","RJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545538",108105,20050915,"SPL.RK",0,20070616,20050914,"P",750000,5.1,6.7,0,60,26643067,1,0,"SPL","RK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545539",108105,20050915,"SPL.RL",0,20070616,20050915,"P",800000,7.4,9,500,2360,26643069,1,0,"SPL","RL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545540",108105,20050915,"SPL.RT",0,20070616,20050915,"P",900000,13.9,15.9,500,935,26643068,1,0,"SPL","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545541",108105,20050915,"SPL.RW",0,20070616,20050913,"P",950000,18.6,20.6,0,2755,26643075,1,0,"SPL","RW","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545542",108105,20050915,"SPL.XA",0,20061216,20050902,"P",700000,1.6,2.4,0,13072,23947985,1,0,"SPL","XA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545543",108105,20050915,"SPL.XB",0,20061216,20050914,"P",600000,0.3,1.1,0,108,27567953,1,0,"SPL","XB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545544",108105,20050915,"SPL.XJ",0,20061216,20050907,"P",850000,5.8,7.4,0,7503,23947988,1,0,"SPL","XJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545545",108105,20050915,"SPL.XK",0,20061216,20050915,"P",750000,2.6,3,11,30978,23947989,1,0,"SPL","XK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545546",108105,20050915,"SPL.XL",0,20061216,20050909,"P",800000,4.4,4.6,0,19033,23947995,1,0,"SPL","XL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545547",108105,20050915,"SPL.XS",0,20061216,20050805,"P",995000,16.2,18.2,0,2369,23947982,1,0,"SPL","XS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545548",108105,20050915,"SPL.XT",0,20061216,20050915,"P",900000,9,9.4,8550,68944,23947983,1,0,"SPL","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545549",108105,20050915,"SPL.XW",0,20061216,20050912,"P",950000,12,14,0,13172,23947994,1,0,"SPL","XW","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545550",108105,20050915,"SPQ.CE",0,20060318,NA,"C",1025000,216.5,218.5,0,0,24493662,1,0,"SPQ","CE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545551",108105,20050915,"SPQ.CJ",0,20060318,20050414,"C",1050000,193.7,195.7,0,3,24487499,1,0,"SPQ","CJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545552",108105,20050915,"SPQ.CO",0,20060318,20050817,"C",1075000,171.3,173.3,0,1,24493658,1,0,"SPQ","CO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545553",108105,20050915,"SPQ.CT",0,20060318,20050908,"C",1000000,239.6,241.6,0,265,24487497,1,0,"SPQ","CT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545554",108105,20050915,"SPQ.FA",0,20060617,NA,"C",1005000,243.8,245.8,0,1522,26940636,1,0,"SPQ","FA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545555",108105,20050915,"SPQ.FJ",0,20060617,20050804,"C",1050000,204.2,206.2,0,1432,21576387,1,0,"SPQ","FJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545556",108105,20050915,"SPQ.FO",0,20060617,20050729,"C",1075000,182.9,184.9,0,1596,21583604,1,0,"SPQ","FO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545557",108105,20050915,"SPQ.FT",0,20060617,NA,"C",1000000,248.3,250.3,0,0,24493763,1,0,"SPQ","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545558",108105,20050915,"SPQ.IA",0,20050917,20050418,"C",1005000,221.7,223.7,0,32,22454780,1,0,"SPQ","IA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545559",108105,20050915,"SPQ.IE",0,20050917,20050831,"C",1025000,201.7,203.7,0,17,22449310,1,0,"SPQ","IE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545560",108105,20050915,"SPQ.IJ",0,20050917,20050914,"C",1050000,176.7,178.7,0,8044,22449309,1,0,"SPQ","IJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545561",108105,20050915,"SPQ.IM",0,20050917,NA,"C",1065000,161.7,163.7,0,0,27412878,1,0,"SPQ","IM","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545562",108105,20050915,"SPQ.IN",0,20050917,NA,"C",1070000,156.7,158.7,0,0,26634507,1,0,"SPQ","IN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545563",108105,20050915,"SPQ.IO",0,20050917,20050914,"C",1075000,151.7,153.7,0,999,22449308,1,0,"SPQ","IO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545564",108105,20050915,"SPQ.IT",0,20050917,20050617,"C",1000000,226.7,228.7,0,2,24492961,1,0,"SPQ","IT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545565",108105,20050915,"SPQ.JE",0,20051022,NA,"C",1025000,204.1,206.1,0,0,27255001,1,0,"SPQ","JE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545566",108105,20050915,"SPQ.JJ",0,20051022,20050914,"C",1050000,179.3,181.3,0,409,27255003,1,0,"SPQ","JJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545567",108105,20050915,"SPQ.JM",0,20051022,NA,"C",1065000,164.5,166.5,0,0,29068556,1,0,"SPQ","JM","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545568",108105,20050915,"SPQ.JO",0,20051022,20050914,"C",1075000,154.7,156.7,0,754,27254998,1,0,"SPQ","JO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545569",108105,20050915,"SPQ.JR",0,20051022,NA,"C",1090000,139.9,141.9,0,0,29805791,1,0,"SPQ","JR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545570",108105,20050915,"SPQ.KE",0,20051119,NA,"C",1025000,205.6,207.6,0,0,28694904,1,0,"SPQ","KE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545571",108105,20050915,"SPQ.KJ",0,20051119,NA,"C",1050000,181.2,183.2,0,0,28694905,1,0,"SPQ","KJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545572",108105,20050915,"SPQ.KO",0,20051119,20050914,"C",1075000,157,159,0,30,28694906,1,0,"SPQ","KO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545573",108105,20050915,"SPQ.KT",0,20051119,20050915,"C",1000000,230.1,232.1,1,0,29067279,1,0,"SPQ","KT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545574",108105,20050915,"SPQ.LA",0,20051217,20050907,"C",1005000,227.3,229.3,0,86,21271715,1,0,"SPQ","LA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545575",108105,20050915,"SPQ.LC",0,20051217,NA,"C",1015000,217.6,219.6,0,0,23785336,1,0,"SPQ","LC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545576",108105,20050915,"SPQ.LE",0,20051217,20050719,"C",1025000,207.9,209.9,0,390,21308365,1,0,"SPQ","LE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545577",108105,20050915,"SPQ.LJ",0,20051217,20050831,"C",1050000,183.9,185.9,0,3428,21271708,1,0,"SPQ","LJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545578",108105,20050915,"SPQ.LO",0,20051217,20050826,"C",1075000,160.2,162.2,0,2572,21308364,1,0,"SPQ","LO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545579",108105,20050915,"SPQ.LP",0,20051217,NA,"C",1080000,155.5,157.5,0,0,29437918,1,0,"SPQ","LP","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545580",108105,20050915,"SPQ.LT",0,20051217,20050513,"C",1000000,232.1,234.1,0,1,24492957,1,0,"SPQ","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545581",108105,20050915,"SPQ.OE",0,20060318,20050915,"P",1025000,5.9,6.9,1,6856,24493663,1,0,"SPQ","OE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545582",108105,20050915,"SPQ.OJ",0,20060318,20050915,"P",1050000,7.6,8.6,5130,19518,24487500,1,0,"SPQ","OJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545583",108105,20050915,"SPQ.OO",0,20060318,20050831,"P",1075000,9.8,10.8,0,22989,24493657,1,0,"SPQ","OO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545584",108105,20050915,"SPQ.OT",0,20060318,20050915,"P",1000000,4.6,5.4,159,6386,24487498,1,0,"SPQ","OT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545585",108105,20050915,"SPQ.RA",0,20060617,20050901,"P",1005000,9.2,10.2,0,5295,26940635,1,0,"SPQ","RA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545586",108105,20050915,"SPQ.RJ",0,20060617,20050912,"P",1050000,12.9,14.5,0,13366,21576391,1,0,"SPQ","RJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545587",108105,20050915,"SPQ.RO",0,20060617,20050906,"P",1075000,15.8,17.4,0,7684,21583606,1,0,"SPQ","RO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545588",108105,20050915,"SPQ.RT",0,20060617,20050906,"P",1000000,8.8,9.8,0,7351,24493762,1,0,"SPQ","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545589",108105,20050915,"SPQ.UA",0,20050917,20050822,"P",1005000,0,0.05,0,4743,22454781,1,0,"SPQ","UA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545590",108105,20050915,"SPQ.UE",0,20050917,20050909,"P",1025000,0,0.05,0,36770,22449311,1,0,"SPQ","UE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545591",108105,20050915,"SPQ.UJ",0,20050917,20050912,"P",1050000,0,0.05,0,72650,22449307,1,0,"SPQ","UJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545592",108105,20050915,"SPQ.UM",0,20050917,20050901,"P",1065000,0,0.05,0,7349,27412879,1,0,"SPQ","UM","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545593",108105,20050915,"SPQ.UN",0,20050917,20050824,"P",1070000,0,0.05,0,1992,26634506,1,0,"SPQ","UN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545594",108105,20050915,"SPQ.UO",0,20050917,20050913,"P",1075000,0,0.05,0,68042,22449306,1,0,"SPQ","UO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545595",108105,20050915,"SPQ.UT",0,20050917,20050914,"P",1000000,0,0.05,0,21305,24492954,1,0,"SPQ","UT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545596",108105,20050915,"SPQ.VE",0,20051022,20050915,"P",1025000,0.35,0.45,1810,25076,27255000,1,0,"SPQ","VE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545597",108105,20050915,"SPQ.VJ",0,20051022,20050915,"P",1050000,0.35,0.75,2090,18358,27255002,1,0,"SPQ","VJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545598",108105,20050915,"SPQ.VM",0,20051022,20050915,"P",1065000,0.4,0.9,11,2813,29068555,1,0,"SPQ","VM","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545599",108105,20050915,"SPQ.VO",0,20051022,20050915,"P",1075000,0.7,1,9810,21551,27254999,1,0,"SPQ","VO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545600",108105,20050915,"SPQ.VR",0,20051022,20050915,"P",1090000,0.7,1.2,164,120,29805790,1,0,"SPQ","VR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545601",108105,20050915,"SPQ.WE",0,20051119,20050915,"P",1025000,1.05,1.35,66,105,28694903,1,0,"SPQ","WE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545602",108105,20050915,"SPQ.WJ",0,20051119,20050912,"P",1050000,1.3,1.8,0,676,28694902,1,0,"SPQ","WJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545603",108105,20050915,"SPQ.WO",0,20051119,20050912,"P",1075000,1.95,2.45,0,113,28694901,1,0,"SPQ","WO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545604",108105,20050915,"SPQ.WT",0,20051119,NA,"P",1000000,0.55,1.05,0,0,29067278,1,0,"SPQ","WT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545605",108105,20050915,"SPQ.XA",0,20051217,20050907,"P",1005000,1.4,1.9,0,28196,21271724,1,0,"SPQ","XA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545606",108105,20050915,"SPQ.XC",0,20051217,20050915,"P",1015000,1.6,2.1,1906,4583,23785337,1,0,"SPQ","XC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545607",108105,20050915,"SPQ.XE",0,20051217,20050915,"P",1025000,1.85,2.35,8,26341,21308367,1,0,"SPQ","XE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545608",108105,20050915,"SPQ.XJ",0,20051217,20050915,"P",1050000,2.5,2.8,206,46619,21271717,1,0,"SPQ","XJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545609",108105,20050915,"SPQ.XO",0,20051217,20050915,"P",1075000,3.5,3.8,31,26864,21308366,1,0,"SPQ","XO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545610",108105,20050915,"SPQ.XP",0,20051217,20050912,"P",1080000,3.8,4.6,0,510,29437917,1,0,"SPQ","XP","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545611",108105,20050915,"SPQ.XT",0,20051217,20050913,"P",1000000,1.3,1.8,0,44989,24492953,1,0,"SPQ","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545612",108105,20050915,"SPT.CE",0,20060318,20050902,"C",1125000,128.3,130.3,0,163,24493887,1,0,"SPT","CE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545613",108105,20050915,"SPT.CJ",0,20060318,20050831,"C",1150000,108.1,110.1,0,7165,24487504,1,0,"SPT","CJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545614",108105,20050915,"SPT.CO",0,20060318,20050913,"C",1175000,88.8,90.8,0,11098,24492197,1,0,"SPT","CO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545615",108105,20050915,"SPT.CT",0,20060318,20050829,"C",1100000,149.5,151.5,0,262,24487501,1,0,"SPT","CT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545616",108105,20050915,"SPT.FE",0,20060617,20050728,"C",1125000,142,144,0,5738,21577628,1,0,"SPT","FE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545617",108105,20050915,"SPT.FJ",0,20060617,20050915,"C",1150000,122.6,124.6,2,8155,21576389,1,0,"SPT","FJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545618",108105,20050915,"SPT.FO",0,20060617,20050913,"C",1175000,104.2,106.2,0,5735,23292920,1,0,"SPT","FO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545619",108105,20050915,"SPT.FT",0,20060617,20050913,"C",1100000,162.1,164.1,0,3173,21576397,1,0,"SPT","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545620",108105,20050915,"SPT.IC",0,20050917,20050913,"C",1115000,111.7,113.7,0,44,27412880,1,0,"SPT","IC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545621",108105,20050915,"SPT.ID",0,20050917,NA,"C",1120000,106.7,108.7,0,0,29067407,1,0,"SPT","ID","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545622",108105,20050915,"SPT.IE",0,20050917,20050913,"C",1125000,101.7,103.7,0,5959,22449319,1,0,"SPT","IE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545623",108105,20050915,"SPT.IF",0,20050917,NA,"C",1130000,96.7,98.7,0,0,27936150,1,0,"SPT","IF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545624",108105,20050915,"SPT.IG",0,20050917,NA,"C",1135000,91.7,93.7,0,0,29067405,1,0,"SPT","IG","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545625",108105,20050915,"SPT.IH",0,20050917,20050902,"C",1140000,86.7,88.7,0,63,27091626,1,0,"SPT","IH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545626",108105,20050915,"SPT.II",0,20050917,20050829,"C",1145000,81.7,83.7,0,288,27091623,1,0,"SPT","II","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545627",108105,20050915,"SPT.IJ",0,20050917,20050915,"C",1150000,76.7,78.7,131,11870,22449317,1,0,"SPT","IJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545628",108105,20050915,"SPT.IK",0,20050917,20050914,"C",1155000,71.7,73.7,0,27,27091621,1,0,"SPT","IK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545629",108105,20050915,"SPT.IL",0,20050917,20050914,"C",1160000,66.7,68.7,0,157,26315020,1,0,"SPT","IL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545630",108105,20050915,"SPT.IM",0,20050917,20050830,"C",1165000,61.7,63.7,0,2,27565508,1,0,"SPT","IM","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545631",108105,20050915,"SPT.IN",0,20050917,20050831,"C",1170000,56.7,58.7,0,145,27564211,1,0,"SPT","IN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545632",108105,20050915,"SPT.IO",0,20050917,20050915,"C",1175000,51.7,53.7,16,31539,22449315,1,0,"SPT","IO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545633",108105,20050915,"SPT.IP",0,20050917,20050915,"C",1180000,46.7,48.7,10,350,27565505,1,0,"SPT","IP","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545634",108105,20050915,"SPT.IQ",0,20050917,20050915,"C",1185000,41.7,43.7,6,105,27564210,1,0,"SPT","IQ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545635",108105,20050915,"SPT.IR",0,20050917,20050915,"C",1190000,36.7,38.7,6,3747,26315904,1,0,"SPT","IR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545636",108105,20050915,"SPT.IS",0,20050917,20050915,"C",1195000,31.7,33.7,6,6679,26315907,1,0,"SPT","IS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545637",108105,20050915,"SPT.IT",0,20050917,20050913,"C",1100000,126.7,128.7,0,6914,22449313,1,0,"SPT","IT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545638",108105,20050915,"SPT.JC",0,20051022,20050913,"C",1115000,115.5,117.5,0,20,29068956,1,0,"SPT","JC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545639",108105,20050915,"SPT.JD",0,20051022,NA,"C",1120000,110.7,112.7,0,0,29805793,1,0,"SPT","JD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545640",108105,20050915,"SPT.JE",0,20051022,20050908,"C",1125000,105.8,107.8,0,2427,27262291,1,0,"SPT","JE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545641",108105,20050915,"SPT.JF",0,20051022,20050829,"C",1130000,101,103,0,323,28700060,1,0,"SPT","JF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
